"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"GET","/api/cart/cart/anonymous-34349",1,0,13,13,13,13,164,0.00
"GET","/api/cart/cart/anonymous-34350",1,0,10,10,10,10,168,0.00
"GET","/api/cart/cart/anonymous-34351",1,0,12,12,12,12,180,0.00
"GET","/api/cart/cart/anonymous-34352",1,0,13,13,13,13,167,0.00
"GET","/api/cart/cart/anonymous-34353",1,0,12,12,12,12,177,0.00
"GET","/api/cart/cart/anonymous-34354",1,0,330,328,328,328,172,0.00
"GET","/api/cart/cart/anonymous-34355",1,0,12,12,12,12,167,0.00
"GET","/api/cart/cart/anonymous-34356",1,0,11,11,11,11,168,0.00
"GET","/api/cart/cart/anonymous-34357",1,0,86,86,86,86,177,0.00
"GET","/api/cart/cart/anonymous-34358",1,0,47,47,47,47,176,0.00
"GET","/api/cart/cart/anonymous-34359",1,0,24,24,24,24,117,0.00
"GET","/api/cart/cart/anonymous-34360",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34361",1,0,8,8,8,8,163,0.00
"GET","/api/cart/cart/anonymous-34362",1,0,17,17,17,17,179,0.00
"GET","/api/cart/cart/anonymous-34363",1,0,11,11,11,11,179,0.00
"GET","/api/cart/cart/anonymous-34364",1,0,15,15,15,15,179,0.00
"GET","/api/cart/cart/anonymous-34365",1,0,20,20,20,20,168,0.00
"GET","/api/cart/cart/anonymous-34366",1,0,18,18,18,18,181,0.00
"GET","/api/cart/cart/anonymous-34367",1,0,83,83,83,83,171,0.00
"GET","/api/cart/cart/anonymous-34368",1,0,24,24,24,24,163,0.00
"GET","/api/cart/cart/anonymous-34369",1,0,89,89,89,89,184,0.00
"GET","/api/cart/cart/anonymous-34370",1,0,32,32,32,32,116,0.00
"GET","/api/cart/cart/anonymous-34371",1,0,79,79,79,79,114,0.00
"GET","/api/cart/cart/anonymous-34372",1,0,99,99,99,99,184,0.00
"GET","/api/cart/cart/anonymous-34373",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34374",1,0,19,19,19,19,164,0.00
"GET","/api/cart/cart/anonymous-34375",1,0,40,40,40,40,178,0.00
"GET","/api/cart/cart/anonymous-34376",1,0,24,24,24,24,184,0.00
"GET","/api/cart/cart/anonymous-34377",1,0,12,12,12,12,173,0.00
"GET","/api/cart/cart/anonymous-34378",1,0,12,12,12,12,180,0.00
"GET","/api/cart/cart/anonymous-34379",1,0,82,82,82,82,180,0.00
"GET","/api/cart/cart/anonymous-34380",1,0,10,10,10,10,161,0.00
"GET","/api/cart/cart/anonymous-34381",1,0,12,12,12,12,175,0.00
"GET","/api/cart/cart/anonymous-34382",1,0,10,10,10,10,182,0.00
"GET","/api/cart/cart/anonymous-34383",1,0,12,12,12,12,180,0.00
"GET","/api/cart/cart/anonymous-34384",1,0,400,396,396,396,117,0.00
"GET","/api/cart/cart/anonymous-34385",1,0,28,28,28,28,183,0.00
"GET","/api/cart/cart/anonymous-34386",1,0,24,24,24,24,181,0.00
"GET","/api/cart/cart/anonymous-34387",1,0,11,11,11,11,164,0.00
"GET","/api/cart/cart/anonymous-34388",1,0,85,85,85,85,161,0.00
"GET","/api/cart/cart/anonymous-34389",1,0,99,99,99,99,182,0.00
"GET","/api/cart/cart/anonymous-34390",1,0,89,89,89,89,180,0.00
"GET","/api/cart/cart/anonymous-34391",1,0,110,110,110,110,181,0.00
"GET","/api/cart/cart/anonymous-34392",1,0,86,86,86,86,176,0.00
"GET","/api/cart/cart/anonymous-34393",1,0,110,110,110,110,179,0.00
"GET","/api/cart/cart/anonymous-34394",1,0,13,13,13,13,179,0.00
"GET","/api/cart/cart/anonymous-34395",1,0,92,92,92,92,178,0.00
"GET","/api/cart/cart/anonymous-34396",1,0,10,10,10,10,179,0.00
"GET","/api/cart/cart/anonymous-34397",1,0,100,104,104,104,167,0.00
"GET","/api/cart/cart/anonymous-34398",1,0,150,149,149,149,172,0.00
"GET","/api/cart/cart/anonymous-34399",1,0,92,92,92,92,179,0.00
"GET","/api/cart/cart/anonymous-34400",1,0,79,79,79,79,179,0.00
"GET","/api/cart/cart/anonymous-34401",1,0,84,84,84,84,161,0.00
"GET","/api/cart/cart/anonymous-34402",1,0,10,10,10,10,177,0.00
"GET","/api/cart/cart/anonymous-34403",1,0,13,13,13,13,164,0.00
"GET","/api/cart/cart/anonymous-34404",1,0,100,101,101,101,180,0.00
"GET","/api/cart/cart/anonymous-34405",1,0,12,12,12,12,164,0.00
"GET","/api/cart/cart/anonymous-34406",1,0,11,11,11,11,167,0.00
"GET","/api/cart/cart/anonymous-34407",1,0,130,131,131,131,168,0.00
"GET","/api/cart/cart/anonymous-34408",1,0,84,84,84,84,173,0.00
"GET","/api/cart/cart/anonymous-34409",1,0,85,85,85,85,103,0.00
"GET","/api/cart/cart/anonymous-34410",1,0,150,153,153,153,178,0.00
"GET","/api/cart/cart/anonymous-34411",1,0,110,107,107,107,182,0.00
"GET","/api/cart/cart/anonymous-34412",1,0,13,13,13,13,97,0.00
"GET","/api/cart/cart/anonymous-34413",1,0,91,91,91,91,176,0.00
"GET","/api/cart/cart/anonymous-34414",1,0,11,11,11,11,164,0.00
"GET","/api/cart/cart/anonymous-34415",1,0,87,87,87,87,163,0.00
"GET","/api/cart/cart/anonymous-34416",1,0,99,99,99,99,175,0.00
"GET","/api/cart/cart/anonymous-34417",1,0,49,49,49,49,173,0.00
"GET","/api/cart/cart/anonymous-34418",1,0,96,96,96,96,113,0.00
"GET","/api/cart/cart/anonymous-34419",1,0,590,590,590,590,158,0.00
"GET","/api/cart/cart/anonymous-34420",1,0,11,11,11,11,162,0.00
"GET","/api/cart/cart/anonymous-34421",1,0,12,12,12,12,117,0.00
"GET","/api/cart/cart/anonymous-34422",1,0,13,13,13,13,163,0.00
"GET","/api/cart/cart/anonymous-34423",1,0,11,11,11,11,177,0.00
"GET","/api/cart/cart/anonymous-34424",1,0,580,584,584,584,114,0.00
"GET","/api/cart/cart/anonymous-34425",1,0,96,96,96,96,178,0.00
"GET","/api/cart/cart/anonymous-34426",1,0,100,101,101,101,164,0.00
"GET","/api/cart/cart/anonymous-34427",1,0,230,229,229,229,178,0.00
"GET","/api/cart/cart/anonymous-34428",1,0,13,13,13,13,176,0.00
"GET","/api/cart/cart/anonymous-34429",1,0,66,66,66,66,175,0.00
"GET","/api/cart/cart/anonymous-34430",1,0,10,10,10,10,167,0.00
"GET","/api/cart/cart/anonymous-34431",1,0,220,224,224,224,184,0.00
"GET","/api/cart/cart/anonymous-34432",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34433",1,0,290,291,291,291,97,0.00
"GET","/api/cart/cart/anonymous-34434",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34435",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34436",1,0,11,11,11,11,184,0.00
"GET","/api/cart/cart/anonymous-34437",1,0,10,10,10,10,178,0.00
"GET","/api/cart/cart/anonymous-34438",1,0,210,208,208,208,176,0.00
"GET","/api/cart/cart/anonymous-34439",1,0,380,378,378,378,181,0.00
"GET","/api/cart/cart/anonymous-34440",1,0,370,371,371,371,164,0.00
"GET","/api/cart/cart/anonymous-34441",1,0,10,10,10,10,184,0.00
"GET","/api/cart/cart/anonymous-34442",1,0,290,291,291,291,178,0.00
"GET","/api/cart/cart/anonymous-34443",1,0,10,10,10,10,175,0.00
"GET","/api/cart/cart/anonymous-34444",1,0,13,13,13,13,176,0.00
"GET","/api/cart/cart/anonymous-34445",1,0,280,277,277,277,177,0.00
"GET","/api/cart/cart/anonymous-34446",1,0,11,11,11,11,169,0.00
"GET","/api/cart/cart/anonymous-34447",1,0,290,286,286,286,179,0.00
"GET","/api/cart/cart/anonymous-34448",1,0,11,11,11,11,117,0.00
"GET","/api/cart/cart/anonymous-34449",1,0,12,12,12,12,177,0.00
"GET","/api/cart/cart/anonymous-34450",1,0,280,284,284,284,168,0.00
"GET","/api/cart/cart/anonymous-34451",1,0,11,11,11,11,179,0.00
"GET","/api/cart/cart/anonymous-34452",1,0,12,12,12,12,168,0.00
"GET","/api/cart/cart/anonymous-34453",1,0,12,12,12,12,171,0.00
"GET","/api/cart/cart/anonymous-34454",1,0,11,11,11,11,184,0.00
"GET","/api/cart/cart/anonymous-34455",1,0,290,286,286,286,182,0.00
"GET","/api/cart/cart/anonymous-34456",1,0,290,291,291,291,114,0.00
"GET","/api/cart/cart/anonymous-34457",1,0,40,40,40,40,113,0.00
"GET","/api/cart/cart/anonymous-34458",1,0,280,281,281,281,175,0.00
"GET","/api/cart/cart/anonymous-34459",1,0,300,296,296,296,182,0.00
"GET","/api/cart/cart/anonymous-34460",1,0,10,10,10,10,163,0.00
"GET","/api/cart/cart/anonymous-34461",1,0,210,213,213,213,179,0.00
"GET","/api/cart/cart/anonymous-34462",1,0,210,208,208,208,103,0.00
"GET","/api/cart/cart/anonymous-34463",1,0,200,197,197,197,180,0.00
"GET","/api/cart/cart/anonymous-34464",1,0,200,203,203,203,179,0.00
"GET","/api/cart/cart/anonymous-34465",1,0,10,10,10,10,177,0.00
"GET","/api/cart/cart/anonymous-34466",1,0,10,10,10,10,172,0.00
"GET","/api/cart/cart/anonymous-34467",1,0,10,10,10,10,116,0.00
"GET","/api/cart/cart/anonymous-34468",1,0,10,10,10,10,164,0.00
"GET","/api/cart/cart/anonymous-34469",1,0,300,299,299,299,181,0.00
"GET","/api/cart/cart/anonymous-34470",1,0,11,11,11,11,169,0.00
"GET","/api/cart/cart/anonymous-34471",1,0,11,11,11,11,113,0.00
"GET","/api/cart/cart/anonymous-34472",1,0,300,296,296,296,180,0.00
"GET","/api/cart/cart/anonymous-34473",1,0,50,50,50,50,171,0.00
"GET","/api/cart/cart/anonymous-34474",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34475",1,0,310,310,310,310,179,0.00
"GET","/api/cart/cart/anonymous-34476",1,0,10,10,10,10,179,0.00
"GET","/api/cart/cart/anonymous-34477",1,0,400,396,396,396,181,0.00
"GET","/api/cart/cart/anonymous-34478",1,0,190,187,187,187,181,0.00
"GET","/api/cart/cart/anonymous-34479",1,0,42,42,42,42,181,0.00
"GET","/api/cart/cart/anonymous-34480",1,0,65,65,65,65,173,0.00
"GET","/api/cart/cart/anonymous-34481",1,0,15,15,15,15,181,0.00
"GET","/api/cart/cart/anonymous-34482",1,0,390,394,394,394,178,0.00
"GET","/api/cart/cart/anonymous-34483",1,0,390,391,391,391,113,0.00
"GET","/api/cart/cart/anonymous-34484",1,0,10,10,10,10,176,0.00
"GET","/api/cart/cart/anonymous-34485",1,0,11,11,11,11,178,0.00
"GET","/api/cart/cart/anonymous-34486",1,0,12,12,12,12,182,0.00
"GET","/api/cart/cart/anonymous-34487",1,0,64,64,64,64,180,0.00
"GET","/api/cart/cart/anonymous-34488",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34489",1,0,11,11,11,11,114,0.00
"GET","/api/cart/cart/anonymous-34490",1,0,62,62,62,62,177,0.00
"GET","/api/cart/cart/anonymous-34491",1,0,300,297,297,297,180,0.00
"GET","/api/cart/cart/anonymous-34492",1,0,57,57,57,57,182,0.00
"GET","/api/cart/cart/anonymous-34493",1,0,310,307,307,307,117,0.00
"GET","/api/cart/cart/anonymous-34494",1,0,12,12,12,12,103,0.00
"GET","/api/cart/cart/anonymous-34495",1,0,390,393,393,393,179,0.00
"GET","/api/cart/cart/anonymous-34496",1,0,390,394,394,394,181,0.00
"GET","/api/cart/cart/anonymous-34497",1,0,400,401,401,401,171,0.00
"GET","/api/cart/cart/anonymous-34498",1,0,36,36,36,36,176,0.00
"GET","/api/cart/cart/anonymous-34499",1,0,300,303,303,303,97,0.00
"GET","/api/cart/cart/anonymous-34500",1,0,11,11,11,11,167,0.00
"GET","/api/cart/cart/anonymous-34501",1,0,13,13,13,13,181,0.00
"GET","/api/cart/cart/anonymous-34502",1,0,390,394,394,394,184,0.00
"GET","/api/cart/cart/anonymous-34503",1,0,410,405,405,405,171,0.00
"GET","/api/cart/cart/anonymous-34504",1,0,14,14,14,14,180,0.00
"GET","/api/cart/cart/anonymous-34505",1,0,390,391,391,391,179,0.00
"GET","/api/cart/cart/anonymous-34506",1,0,400,403,403,403,176,0.00
"GET","/api/cart/cart/anonymous-34507",1,0,400,395,395,395,173,0.00
"GET","/api/cart/cart/anonymous-34508",1,0,12,12,12,12,97,0.00
"GET","/api/cart/cart/anonymous-34509",1,0,22,22,22,22,181,0.00
"GET","/api/cart/cart/anonymous-34510",1,0,11,11,11,11,164,0.00
"GET","/api/cart/cart/anonymous-34511",1,0,400,400,400,400,113,0.00
"GET","/api/cart/cart/anonymous-34512",1,0,13,13,13,13,181,0.00
"GET","/api/cart/cart/anonymous-34513",1,0,90,90,90,90,184,0.00
"GET","/api/cart/cart/anonymous-34514",1,0,400,397,397,397,167,0.00
"GET","/api/cart/cart/anonymous-34515",1,0,84,84,84,84,179,0.00
"GET","/api/cart/cart/anonymous-34516",1,0,88,88,88,88,171,0.00
"GET","/api/cart/cart/anonymous-34517",1,0,390,393,393,393,113,0.00
"GET","/api/cart/cart/anonymous-34518",1,0,12,12,12,12,161,0.00
"GET","/api/cart/cart/anonymous-34519",1,0,390,386,386,386,117,0.00
"GET","/api/cart/cart/anonymous-34520",1,0,380,376,376,376,167,0.00
"GET","/api/cart/cart/anonymous-34521",1,0,15,15,15,15,178,0.00
"GET","/api/cart/cart/anonymous-34522",1,0,370,369,369,369,181,0.00
"GET","/api/cart/cart/anonymous-34523",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34524",1,0,14,14,14,14,100,0.00
"GET","/api/cart/cart/anonymous-34525",1,0,380,381,381,381,162,0.00
"GET","/api/cart/cart/anonymous-34526",1,0,390,393,393,393,167,0.00
"GET","/api/cart/cart/anonymous-34527",1,0,10,10,10,10,182,0.00
"GET","/api/cart/cart/anonymous-34528",1,0,76,76,76,76,184,0.00
"GET","/api/cart/cart/anonymous-34529",1,0,20,20,20,20,179,0.00
"GET","/api/cart/cart/anonymous-34530",1,0,13,13,13,13,171,0.00
"GET","/api/cart/cart/anonymous-34531",1,0,390,390,390,390,184,0.00
"GET","/api/cart/cart/anonymous-34532",1,0,10,10,10,10,179,0.00
"GET","/api/cart/cart/anonymous-34533",1,0,10,10,10,10,163,0.00
"GET","/api/cart/cart/anonymous-34534",1,0,370,373,373,373,168,0.00
"GET","/api/cart/cart/anonymous-34535",1,0,310,308,308,308,163,0.00
"GET","/api/cart/cart/anonymous-34536",1,0,91,91,91,91,163,0.00
"GET","/api/cart/cart/anonymous-34537",1,0,23,23,23,23,181,0.00
"GET","/api/cart/cart/anonymous-34538",1,0,13,13,13,13,181,0.00
"GET","/api/cart/cart/anonymous-34539",1,0,13,13,13,13,177,0.00
"GET","/api/cart/cart/anonymous-34540",1,0,69,69,69,69,169,0.00
"GET","/api/cart/cart/anonymous-34541",1,0,13,13,13,13,171,0.00
"GET","/api/cart/cart/anonymous-34542",1,0,280,277,277,277,113,0.00
"GET","/api/cart/cart/anonymous-34543",1,0,380,384,384,384,178,0.00
"GET","/api/cart/cart/anonymous-34544",1,0,300,296,296,296,179,0.00
"GET","/api/cart/cart/anonymous-34545",1,0,270,266,266,266,181,0.00
"GET","/api/cart/cart/anonymous-34546",1,0,88,88,88,88,181,0.00
"GET","/api/cart/cart/anonymous-34547",1,0,270,271,271,271,162,0.00
"GET","/api/cart/cart/anonymous-34548",1,0,14,14,14,14,178,0.00
"GET","/api/cart/cart/anonymous-34549",1,0,310,312,312,312,181,0.00
"GET","/api/cart/cart/anonymous-34550",1,0,300,304,304,304,180,0.00
"GET","/api/cart/cart/anonymous-34551",1,0,60,60,60,60,117,0.00
"GET","/api/cart/cart/anonymous-34552",1,0,380,381,381,381,167,0.00
"GET","/api/cart/cart/anonymous-34553",1,0,72,72,72,72,97,0.00
"GET","/api/cart/cart/anonymous-34554",1,0,380,377,377,377,183,0.00
"GET","/api/cart/cart/anonymous-34555",1,0,69,69,69,69,164,0.00
"GET","/api/cart/cart/anonymous-34556",1,0,86,86,86,86,181,0.00
"GET","/api/cart/cart/anonymous-34557",1,0,83,83,83,83,181,0.00
"GET","/api/cart/cart/anonymous-34558",1,0,11,11,11,11,178,0.00
"GET","/api/cart/cart/anonymous-34559",1,0,14,14,14,14,177,0.00
"GET","/api/cart/cart/anonymous-34560",1,0,300,303,303,303,178,0.00
"GET","/api/cart/cart/anonymous-34561",1,0,13,13,13,13,176,0.00
"GET","/api/cart/cart/anonymous-34562",1,0,96,96,96,96,178,0.00
"GET","/api/cart/cart/anonymous-34563",1,0,11,11,11,11,178,0.00
"GET","/api/cart/cart/anonymous-34564",1,0,300,304,304,304,184,0.00
"GET","/api/cart/cart/anonymous-34565",1,0,12,12,12,12,173,0.00
"GET","/api/cart/cart/anonymous-34566",1,0,75,75,75,75,164,0.00
"GET","/api/cart/cart/anonymous-34567",1,0,11,11,11,11,103,0.00
"GET","/api/cart/cart/anonymous-34568",1,0,10,10,10,10,179,0.00
"GET","/api/cart/cart/anonymous-34569",1,0,11,11,11,11,179,0.00
"GET","/api/cart/cart/anonymous-34570",1,0,22,22,22,22,163,0.00
"GET","/api/cart/cart/anonymous-34571",1,0,300,303,303,303,113,0.00
"GET","/api/cart/cart/anonymous-34572",1,0,13,13,13,13,114,0.00
"GET","/api/cart/cart/anonymous-34573",1,0,290,288,288,288,164,0.00
"GET","/api/cart/cart/anonymous-34574",1,0,11,11,11,11,114,0.00
"GET","/api/cart/cart/anonymous-34575",1,0,300,296,296,296,180,0.00
"GET","/api/cart/cart/anonymous-34576",1,0,290,292,292,292,181,0.00
"GET","/api/cart/cart/anonymous-34577",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34578",1,0,280,284,284,284,177,0.00
"GET","/api/cart/cart/anonymous-34579",1,0,12,12,12,12,103,0.00
"GET","/api/cart/cart/anonymous-34580",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34581",1,0,14,14,14,14,172,0.00
"GET","/api/cart/cart/anonymous-34582",1,0,11,11,11,11,167,0.00
"GET","/api/cart/cart/anonymous-34583",1,0,11,11,11,11,163,0.00
"GET","/api/cart/cart/anonymous-34584",1,0,11,11,11,11,164,0.00
"GET","/api/cart/cart/anonymous-34585",1,0,58,58,58,58,184,0.00
"GET","/api/cart/cart/anonymous-34586",1,0,29,29,29,29,114,0.00
"GET","/api/cart/cart/anonymous-34587",1,0,21,21,21,21,177,0.00
"GET","/api/cart/cart/anonymous-34588",1,0,270,267,267,267,175,0.00
"GET","/api/cart/cart/anonymous-34589",1,0,62,62,62,62,173,0.00
"GET","/api/cart/cart/anonymous-34590",1,0,15,15,15,15,176,0.00
"GET","/api/cart/cart/anonymous-34591",1,0,12,12,12,12,179,0.00
"GET","/api/cart/cart/anonymous-34592",1,0,120,116,116,116,162,0.00
"GET","/api/cart/cart/anonymous-34593",1,0,100,104,104,104,164,0.00
"GET","/api/cart/cart/anonymous-34594",1,0,78,78,78,78,182,0.00
"GET","/api/cart/cart/anonymous-34595",1,0,130,129,129,129,177,0.00
"GET","/api/cart/cart/anonymous-34596",1,0,18,18,18,18,162,0.00
"GET","/api/cart/cart/anonymous-34597",1,0,94,94,94,94,173,0.00
"GET","/api/cart/cart/anonymous-34598",1,0,92,92,92,92,162,0.00
"GET","/api/cart/cart/anonymous-34599",1,0,16,16,16,16,114,0.00
"GET","/api/cart/cart/anonymous-34600",1,0,180,181,181,181,181,0.00
"GET","/api/cart/cart/anonymous-34601",1,0,16,16,16,16,178,0.00
"GET","/api/cart/cart/anonymous-34602",1,0,11,11,11,11,177,0.00
"GET","/api/cart/cart/anonymous-34603",1,0,11,11,11,11,183,0.00
"GET","/api/cart/cart/anonymous-34604",1,0,180,184,184,184,179,0.00
"GET","/api/cart/cart/anonymous-34605",1,0,190,185,185,185,179,0.00
"GET","/api/cart/cart/anonymous-34606",1,0,10,10,10,10,180,0.00
"GET","/api/cart/cart/anonymous-34607",1,0,11,11,11,11,182,0.00
"GET","/api/cart/cart/anonymous-34608",1,0,100,104,104,104,100,0.00
"GET","/api/cart/cart/anonymous-34609",1,0,110,106,106,106,175,0.00
"GET","/api/cart/cart/anonymous-34610",1,0,39,39,39,39,178,0.00
"GET","/api/cart/cart/anonymous-34611",1,0,14,14,14,14,167,0.00
"GET","/api/cart/cart/anonymous-34612",1,0,11,11,11,11,172,0.00
"GET","/api/cart/cart/anonymous-34613",1,0,99,99,99,99,181,0.00
"GET","/api/cart/cart/anonymous-34614",1,0,10,10,10,10,164,0.00
"GET","/api/cart/cart/anonymous-34615",1,0,100,103,103,103,172,0.00
"GET","/api/cart/cart/anonymous-34616",1,0,88,88,88,88,181,0.00
"GET","/api/cart/cart/anonymous-34617",1,0,11,11,11,11,175,0.00
"GET","/api/cart/cart/anonymous-34618",1,0,14,14,14,14,180,0.00
"GET","/api/cart/cart/anonymous-34619",1,0,20,20,20,20,167,0.00
"GET","/api/cart/cart/anonymous-34620",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34621",1,0,12,12,12,12,176,0.00
"GET","/api/cart/cart/anonymous-34622",1,0,11,11,11,11,162,0.00
"GET","/api/cart/cart/anonymous-34623",1,0,14,14,14,14,169,0.00
"GET","/api/cart/cart/anonymous-34624",1,0,10,10,10,10,181,0.00
"GET","/api/cart/cart/anonymous-34625",1,0,16,16,16,16,162,0.00
"GET","/api/cart/cart/anonymous-34626",1,0,11,11,11,11,167,0.00
"GET","/api/cart/cart/anonymous-34627",1,0,12,12,12,12,168,0.00
"GET","/api/cart/cart/anonymous-34628",1,0,14,14,14,14,164,0.00
"GET","/api/cart/cart/anonymous-34629",1,0,11,11,11,11,176,0.00
"GET","/api/cart/cart/anonymous-34630",1,0,11,11,11,11,164,0.00
"GET","/api/cart/cart/anonymous-34631",1,0,42,42,42,42,180,0.00
"GET","/api/cart/cart/anonymous-34632",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34633",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34634",1,0,33,33,33,33,103,0.00
"GET","/api/cart/cart/anonymous-34635",1,0,99,99,99,99,180,0.00
"GET","/api/cart/cart/anonymous-34636",1,0,39,39,39,39,180,0.00
"GET","/api/cart/cart/anonymous-34637",1,0,42,42,42,42,179,0.00
"GET","/api/cart/cart/anonymous-34638",1,0,52,52,52,52,181,0.00
"GET","/api/cart/cart/anonymous-34639",1,0,11,11,11,11,178,0.00
"GET","/api/cart/cart/anonymous-34640",1,0,11,11,11,11,171,0.00
"GET","/api/cart/cart/anonymous-34641",1,0,65,65,65,65,180,0.00
"GET","/api/cart/cart/anonymous-34642",1,0,56,56,56,56,100,0.00
"GET","/api/cart/cart/anonymous-34643",1,0,10,10,10,10,164,0.00
"GET","/api/cart/cart/anonymous-34644",1,0,15,15,15,15,114,0.00
"GET","/api/cart/cart/anonymous-34645",1,0,10,10,10,10,180,0.00
"GET","/api/cart/cart/anonymous-34646",1,0,87,87,87,87,184,0.00
"GET","/api/cart/cart/anonymous-34647",1,0,57,57,57,57,169,0.00
"GET","/api/cart/cart/anonymous-34648",1,0,11,11,11,11,181,0.00
"GET","/api/cart/cart/anonymous-34649",1,0,12,12,12,12,114,0.00
"GET","/api/cart/cart/anonymous-34650",1,0,12,12,12,12,181,0.00
"GET","/api/cart/cart/anonymous-34651",1,0,60,60,60,60,164,0.00
"GET","/api/cart/cart/anonymous-34652",1,0,11,11,11,11,158,0.00
"GET","/api/cart/cart/anonymous-34653",1,0,21,21,21,21,158,0.00
"GET","/api/cart/cart/anonymous-34654",1,0,10,10,10,10,179,0.00
"GET","/api/cart/cart/anonymous-34655",1,0,12,12,12,12,171,0.00
"GET","/api/cart/cart/anonymous-34656",1,0,13,13,13,13,97,0.00
"GET","/api/cart/cart/anonymous-34657",1,0,22,22,22,22,167,0.00
"GET","/api/cart/cart/anonymous-34658",1,0,10,10,10,10,175,0.00
"GET","/api/cart/cart/anonymous-34659",1,0,14,14,14,14,161,0.00
"GET","/api/cart/cart/anonymous-34660",1,0,10,10,10,10,173,0.00
"GET","/api/cart/cart/anonymous-34661",1,0,80,80,80,80,180,0.00
"GET","/api/cart/cart/anonymous-34662",1,0,19,19,19,19,180,0.00
"GET","/api/cart/cart/anonymous-34663",1,0,35,35,35,35,164,0.00
"GET","/api/cart/cart/anonymous-34664",1,0,47,47,47,47,180,0.00
"GET","/api/cart/cart/anonymous-34665",1,0,13,13,13,13,167,0.00
"GET","/api/cart/cart/anonymous-34666",1,0,32,32,32,32,179,0.00
"GET","/api/cart/cart/anonymous-34667",1,0,11,11,11,11,179,0.00
"GET","/api/cart/cart/anonymous-34668",1,0,10,10,10,10,168,0.00
"GET","/api/cart/cart/anonymous-34669",1,0,10,10,10,10,169,0.00
"GET","/api/cart/cart/anonymous-34670",1,0,13,13,13,13,184,0.00
"GET","/api/cart/cart/anonymous-34671",1,0,40,40,40,40,164,0.00
"GET","/api/cart/cart/anonymous-34672",1,0,11,11,11,11,163,0.00
"GET","/api/cart/cart/anonymous-34673",1,0,12,12,12,12,181,0.00
"GET","/api/cart/cart/anonymous-34674",1,0,13,13,13,13,179,0.00
"GET","/api/cart/cart/anonymous-34675",1,0,13,13,13,13,175,0.00
"GET","/api/cart/cart/anonymous-34676",1,0,11,11,11,11,171,0.00
"GET","/api/cart/cart/anonymous-34677",1,0,13,13,13,13,180,0.00
"GET","/api/cart/cart/anonymous-34678",1,0,14,14,14,14,173,0.00
"GET","/api/cart/cart/anonymous-34679",1,0,14,14,14,14,114,0.00
"GET","/api/cart/cart/anonymous-34680",1,0,10,10,10,10,177,0.00
"GET","/api/cart/cart/anonymous-34681",1,0,10,10,10,10,173,0.00
"GET","/api/cart/cart/anonymous-34682",1,0,16,16,16,16,182,0.00
"GET","/api/cart/cart/anonymous-34683",1,0,11,11,11,11,172,0.00
"GET","/api/cart/cart/anonymous-34684",1,0,11,11,11,11,177,0.00
"GET","/api/cart/cart/anonymous-34685",1,0,10,10,10,10,158,0.00
"GET","/api/cart/cart/anonymous-34686",1,0,40,40,40,40,178,0.00
"GET","/api/cart/cart/anonymous-34687",1,0,11,11,11,11,173,0.00
"GET","/api/cart/cart/anonymous-34688",1,0,11,11,11,11,117,0.00
"GET","/api/cart/cart/anonymous-34689",1,0,11,11,11,11,163,0.00
"GET","/api/cart/cart/anonymous-34690",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34691",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34692",1,0,13,13,13,13,173,0.00
"GET","/api/cart/cart/anonymous-34693",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34694",1,0,10,10,10,10,183,0.00
"GET","/api/cart/cart/anonymous-34695",1,0,72,72,72,72,158,0.00
"GET","/api/cart/cart/anonymous-34696",1,0,67,67,67,67,178,0.00
"GET","/api/cart/cart/anonymous-34697",1,0,42,42,42,42,180,0.00
"GET","/api/cart/cart/anonymous-34698",1,0,70,70,70,70,169,0.00
"GET","/api/cart/cart/anonymous-34699",1,0,10,10,10,10,180,0.00
"GET","/api/cart/cart/anonymous-34700",1,0,14,14,14,14,103,0.00
"GET","/api/cart/cart/anonymous-34701",1,0,95,95,95,95,172,0.00
"GET","/api/cart/cart/anonymous-34702",1,0,17,17,17,17,103,0.00
"GET","/api/cart/cart/anonymous-34703",1,0,42,42,42,42,177,0.00
"GET","/api/cart/cart/anonymous-34704",1,0,11,11,11,11,180,0.00
"GET","/api/cart/cart/anonymous-34705",1,0,11,11,11,11,178,0.00
